Opportunity_ID,Account_ID,Sales_Rep_ID,Campaign_ID,Region,Industry,Account_Size,Product_Category,Deal_Size,Discount_%,Probability,Forecast_Category,Created_Date,Close_Date,Sales_Cycle_Days,Activity_Count,Is_Won,Is_Lost,Weighted_Revenue
10801,880,16,1,APAC,Industrial,SMB,Services,42815,0.27,19.96,Pipeline,2024-12-30,2025-03-24,84,19,0,1,8545.874
10802,1110,25,8,APAC,Life Sciences,Enterprise,Instruments,469196,0.3,23.76,Pipeline,2025-05-24,2025-09-30,129,12,0,1,111480.9696
10803,768,14,15,EMEA,Diagnostics,Enterprise,Instruments,310891,0.24,28.08,Pipeline,2025-04-06,2025-09-03,150,15,0,1,87298.1928
10804,770,22,11,EMEA,Diagnostics,SMB,Consumables,11992,0.18,18.0,Pipeline,2023-09-28,2023-12-09,72,8,1,0,2158.56
10805,799,1,14,APAC,Environmental,Mid-Market,Services,105382,0.31,19.8,Pipeline,2023-06-12,2023-10-27,137,5,0,1,20865.636000000002
10806,209,25,6,APAC,Pharma,Enterprise,Services,366681,0.21,21.6,Pipeline,2025-08-12,2026-03-23,223,18,0,1,79203.096
10807,374,4,3,Americas,Industrial,Mid-Market,Instruments,64908,0.07,18.0,Pipeline,2024-02-03,2024-04-11,68,9,0,1,11683.439999999999
10808,949,12,3,APAC,Pharma,Mid-Market,Software,42327,0.11,28.08,Pipeline,2025-05-25,2025-09-24,122,19,0,1,11885.4216
10809,183,5,8,Americas,Diagnostics,Mid-Market,Consumables,37871,0.27,16.63,Pipeline,2023-02-19,2023-07-08,139,17,0,1,6297.9473
10810,1150,7,9,Americas,Industrial,Mid-Market,Software,55471,0.12,18.14,Pipeline,2024-12-02,2025-03-24,112,14,1,0,10062.439400000001
10811,890,2,1,APAC,Diagnostics,SMB,Consumables,19723,0.35,23.76,Pipeline,2025-10-11,2025-12-26,76,7,0,1,4686.1848
10812,763,3,13,Americas,Industrial,Enterprise,Services,135350,0.27,28.51,Pipeline,2024-10-02,2025-05-28,238,17,0,1,38588.285
10813,1138,9,1,EMEA,Environmental,SMB,Consumables,12211,0.12,15.12,Pipeline,2024-12-10,2025-03-09,89,3,0,1,1846.3032
10814,1347,4,5,Americas,Pharma,Enterprise,Services,185944,0.17,18.0,Pipeline,2025-06-18,2025-12-23,188,4,0,1,33469.92
10815,680,17,15,Americas,Industrial,SMB,Consumables,30141,0.34,19.8,Pipeline,2023-02-13,2023-03-17,32,9,0,1,5967.918000000001
10816,1165,21,14,Americas,Pharma,Mid-Market,Instruments,90271,0.3,16.63,Pipeline,2024-01-01,2024-05-28,148,11,0,1,15012.0673
10817,204,15,13,Americas,Industrial,SMB,Instruments,42246,0.18,18.0,Pipeline,2023-04-30,2023-07-27,88,4,1,0,7604.28
10818,33,14,4,EMEA,Diagnostics,Mid-Market,Consumables,116775,0.32,30.89,Pipeline,2023-01-29,2023-04-29,90,12,1,0,36071.7975
10819,905,14,11,EMEA,Pharma,SMB,Software,30613,0.21,28.08,Pipeline,2025-03-28,2025-04-28,31,17,0,1,8596.1304
10820,18,12,8,APAC,Industrial,Mid-Market,Instruments,55769,0.25,28.08,Pipeline,2025-06-26,2025-10-19,115,11,0,1,15659.9352
10821,1130,16,1,APAC,Environmental,Mid-Market,Consumables,134030,0.31,13.86,Pipeline,2024-07-08,,146,4,0,1,18576.558
10822,55,12,9,APAC,Life Sciences,Enterprise,Instruments,250873,0.06,33.7,Pipeline,2024-12-30,2025-05-18,139,14,1,0,84544.201
10823,258,7,13,Americas,Diagnostics,SMB,Services,34126,0.27,16.63,Pipeline,2024-06-13,2024-08-11,59,11,0,1,5675.1538
10824,565,10,15,Americas,Environmental,Enterprise,Software,265590,0.12,23.4,Pipeline,2024-09-09,2025-01-25,138,6,0,1,62148.06
10825,295,22,8,EMEA,Diagnostics,Mid-Market,Consumables,127891,0.23,21.6,Pipeline,2025-12-22,2026-03-04,72,8,1,0,27624.456000000002
10826,326,17,5,Americas,Environmental,Mid-Market,Software,140890,0.15,25.92,Pipeline,2025-12-14,2026-03-15,91,18,0,1,36518.68800000001
10827,81,19,8,EMEA,Environmental,Mid-Market,Services,42037,0.31,25.74,Pipeline,2025-07-08,,80,10,0,1,10820.323799999998
10828,682,24,14,APAC,Life Sciences,Mid-Market,Consumables,48706,0.15,18.0,Pipeline,2025-03-30,2025-06-29,91,4,0,1,8767.08
10829,588,13,13,Americas,Industrial,SMB,Instruments,42643,0.3,13.86,Pipeline,2024-04-25,2024-07-22,88,8,0,1,5910.3198
10830,778,18,13,EMEA,Environmental,Mid-Market,Software,120581,0.07,15.12,Pipeline,2024-04-05,2024-08-13,130,11,0,1,18231.8472
10831,441,19,10,EMEA,Environmental,SMB,Instruments,31148,0.14,33.7,Pipeline,2024-12-09,2025-02-26,79,11,0,1,10496.876
10832,645,21,7,Americas,Pharma,Enterprise,Services,151218,0.07,12.6,Pipeline,2025-06-27,2025-12-08,164,7,0,1,19053.468
10833,1125,7,1,Americas,Environmental,Mid-Market,Instruments,60917,0.1,15.12,Pipeline,2023-02-22,2023-07-14,142,15,0,1,9210.6504
10834,1246,22,7,EMEA,Life Sciences,SMB,Services,12496,0.31,23.76,Pipeline,2025-07-31,2025-08-30,30,12,0,1,2969.0496000000003
10835,1050,21,1,Americas,Environmental,SMB,Instruments,19710,0.19,12.6,Pipeline,2025-06-29,2025-08-27,59,7,0,1,2483.46
10836,391,4,7,Americas,Diagnostics,SMB,Instruments,22645,0.16,25.92,Pipeline,2023-11-09,2023-12-29,50,17,0,1,5869.584000000001
10837,810,14,4,EMEA,Life Sciences,Mid-Market,Services,87507,0.17,28.08,Pipeline,2024-09-29,2025-01-08,101,11,0,1,24571.9656
10838,1056,14,13,EMEA,Pharma,Mid-Market,Services,118238,0.18,23.4,Pipeline,2025-05-05,2025-09-27,145,7,0,1,27667.692
10839,174,1,5,APAC,Industrial,SMB,Software,11130,0.06,21.6,Pipeline,2023-09-22,2023-11-30,69,12,0,1,2404.0800000000004
10840,402,17,6,Americas,Diagnostics,SMB,Instruments,11773,0.21,18.0,Pipeline,2023-09-04,2023-10-17,43,8,0,1,2119.14
10841,467,20,5,EMEA,Diagnostics,Enterprise,Software,375004,0.16,28.08,Pipeline,2024-01-04,2024-07-25,203,15,1,0,105301.1232
10842,892,25,4,APAC,Pharma,Mid-Market,Services,107808,0.2,21.6,Pipeline,2023-12-08,2024-02-20,74,5,0,1,23286.528000000002
10843,508,11,6,APAC,Life Sciences,SMB,Consumables,36821,0.05,18.0,Pipeline,2024-06-20,2024-09-07,79,8,1,0,6627.78
10844,1434,18,11,EMEA,Life Sciences,SMB,Consumables,31882,0.28,16.63,Pipeline,2025-12-07,2026-01-13,37,2,0,1,5301.9766
10845,410,3,12,Americas,Pharma,Mid-Market,Services,94451,0.25,21.6,Pipeline,2023-08-23,2023-11-22,91,17,1,0,20401.416
10846,243,5,2,Americas,Pharma,SMB,Services,34994,0.12,15.12,Pipeline,2023-04-22,2023-06-24,63,16,1,0,5291.0928
10847,486,24,12,APAC,Environmental,SMB,Software,39719,0.3,23.76,Pipeline,2025-05-31,2025-08-13,74,11,0,1,9437.2344
10848,309,22,11,EMEA,Pharma,SMB,Consumables,10787,0.07,21.6,Pipeline,2023-07-19,,57,13,0,1,2329.992
10849,580,5,7,Americas,Pharma,Mid-Market,Services,43743,0.23,12.6,Pipeline,2024-04-07,2024-06-11,65,7,0,1,5511.618
10850,1421,1,3,APAC,Life Sciences,SMB,Services,30191,0.29,19.8,Pipeline,2024-02-13,2024-03-17,33,3,0,1,5977.818
10851,432,2,10,APAC,Diagnostics,SMB,Consumables,32701,0.22,25.92,Pipeline,2024-10-08,2024-12-07,60,11,0,1,8476.0992
10852,1453,9,6,EMEA,Life Sciences,Mid-Market,Software,38897,0.07,12.6,Pipeline,2023-06-04,2023-10-28,146,9,0,1,4901.022
10853,803,8,7,EMEA,Pharma,Mid-Market,Consumables,46538,0.32,19.8,Pipeline,2024-06-22,2024-09-03,73,6,0,1,9214.524000000001
10854,1288,7,3,Americas,Pharma,Enterprise,Instruments,418569,0.24,12.6,Pipeline,2025-07-17,2025-12-28,164,8,0,1,52739.694
10855,1205,11,5,APAC,Life Sciences,Enterprise,Instruments,408239,0.28,23.76,Pipeline,2025-07-11,2026-02-12,216,18,1,0,96997.5864
10856,1376,24,3,APAC,Diagnostics,Mid-Market,Consumables,33624,0.07,18.0,Pipeline,2024-05-16,2024-08-22,98,9,0,1,6052.32
10857,287,3,13,Americas,Pharma,Mid-Market,Software,96637,0.33,19.8,Pipeline,2023-05-02,2023-09-05,126,8,0,1,19134.126
10858,1058,9,9,EMEA,Diagnostics,Enterprise,Software,153725,0.05,12.6,Pipeline,2023-01-29,2023-09-19,233,9,0,1,19369.35
10859,729,3,2,Americas,Industrial,Enterprise,Consumables,209079,0.16,18.0,Pipeline,2025-07-28,2025-12-08,133,8,0,1,37634.22
10860,112,25,7,APAC,Environmental,Enterprise,Software,167680,0.35,23.76,Pipeline,2024-10-28,2025-04-24,178,6,0,1,39840.768000000004
10861,699,3,3,Americas,Industrial,SMB,Consumables,39550,0.25,25.92,Pipeline,2024-10-12,2024-11-14,33,15,0,1,10251.360000000002
10862,977,1,11,APAC,Diagnostics,Enterprise,Services,93820,0.08,21.6,Pipeline,2023-07-14,2024-03-08,238,13,0,1,20265.120000000003
10863,763,16,12,APAC,Industrial,Enterprise,Instruments,247059,0.26,16.63,Pipeline,2025-07-19,2026-02-07,203,14,0,1,41085.911700000004
10864,615,19,6,EMEA,Diagnostics,Mid-Market,Services,57074,0.31,25.74,Pipeline,2025-06-24,2025-11-14,143,9,0,1,14690.847599999997
10865,1179,8,11,EMEA,Life Sciences,SMB,Services,19745,0.28,28.51,Pipeline,2025-12-19,2026-02-23,66,13,0,1,5629.2995
10866,1366,16,8,APAC,Pharma,Enterprise,Instruments,114743,0.05,12.6,Pipeline,2025-07-03,2026-01-17,198,9,0,1,14457.618
10867,1356,3,11,Americas,Diagnostics,SMB,Consumables,43597,0.06,21.6,Pipeline,2025-03-02,2025-04-20,49,12,0,1,9416.952000000001
10868,837,19,7,EMEA,Industrial,SMB,Instruments,14141,0.22,28.08,Pipeline,2025-10-13,2025-12-21,69,5,0,1,3970.7927999999997
10869,52,14,13,EMEA,Life Sciences,Mid-Market,Instruments,47296,0.08,28.08,Pipeline,2025-05-02,2025-07-05,64,13,0,1,13280.7168
10870,1089,4,10,Americas,Life Sciences,SMB,Software,22834,0.11,18.0,Pipeline,2024-07-20,2024-10-11,83,10,0,1,4110.12
10871,1207,15,15,Americas,Life Sciences,SMB,Instruments,13495,0.12,21.6,Pipeline,2024-06-17,,30,16,0,1,2914.9200000000005
10872,6,9,4,EMEA,Pharma,SMB,Consumables,22461,0.22,12.6,Pipeline,2025-07-19,2025-10-09,82,10,0,1,2830.0860000000002
10873,1339,2,14,APAC,Environmental,Mid-Market,Consumables,149320,0.21,21.6,Pipeline,2024-01-21,2024-05-19,119,12,0,1,32253.120000000003
10874,927,10,10,Americas,Pharma,Enterprise,Software,345633,0.1,23.4,Pipeline,2023-02-22,2023-06-24,122,8,1,0,80878.12199999999
10875,1143,4,8,Americas,Industrial,SMB,Instruments,7214,0.28,23.76,Pipeline,2024-11-23,2025-01-06,44,2,0,1,1714.0464
10876,1481,4,15,Americas,Environmental,Mid-Market,Software,108715,0.23,18.0,Pipeline,2024-02-02,2024-04-02,60,9,1,0,19568.7
10877,109,9,10,EMEA,Industrial,SMB,Consumables,31466,0.22,15.12,Pipeline,2023-12-16,2024-02-10,56,10,0,1,4757.6592
10878,277,20,9,EMEA,Life Sciences,Enterprise,Services,115862,0.1,28.08,Pipeline,2023-07-05,2024-02-28,238,14,0,1,32534.0496
10879,997,19,11,EMEA,Life Sciences,SMB,Instruments,32723,0.21,23.4,Pipeline,2025-09-04,2025-11-17,74,3,1,0,7657.182
10880,682,14,5,EMEA,Life Sciences,Mid-Market,Software,121109,0.29,30.89,Pipeline,2023-06-19,2023-10-23,126,13,0,1,37410.570100000004
10881,262,17,6,Americas,Diagnostics,Enterprise,Software,225715,0.22,18.0,Pipeline,2023-06-06,2023-12-26,203,5,0,1,40628.7
10882,1238,2,1,APAC,Pharma,Enterprise,Consumables,312343,0.1,21.6,Pipeline,2023-11-03,2024-06-06,216,9,0,1,67466.088
10883,810,2,4,APAC,Life Sciences,Mid-Market,Software,92805,0.18,21.6,Pipeline,2025-10-04,2026-01-19,107,7,0,1,20045.88
10884,8,20,9,EMEA,Environmental,Mid-Market,Consumables,38170,0.29,30.89,Pipeline,2025-02-26,2025-05-11,74,17,0,1,11790.713
10885,304,20,13,EMEA,Life Sciences,Enterprise,Software,98014,0.2,23.4,Pipeline,2023-09-16,2024-03-13,179,7,1,0,22935.275999999998
10886,1099,24,7,APAC,Industrial,SMB,Consumables,6828,0.16,18.0,Pipeline,2024-09-28,2024-11-30,63,10,0,1,1229.04
10887,742,17,4,Americas,Industrial,Mid-Market,Software,128530,0.11,18.0,Pipeline,2025-05-05,2025-08-05,92,3,0,1,23135.399999999998
10888,590,12,10,APAC,Pharma,Enterprise,Software,356669,0.08,28.08,Pipeline,2025-11-11,2026-04-11,151,4,0,1,100152.6552
10889,662,9,11,EMEA,Diagnostics,SMB,Services,27386,0.15,15.12,Pipeline,2023-01-10,2023-04-07,87,14,0,1,4140.7632
10890,60,21,6,Americas,Industrial,SMB,Software,41231,0.35,19.96,Pipeline,2024-12-28,2025-03-07,69,19,0,1,8229.7076
10891,238,19,7,EMEA,Environmental,Mid-Market,Software,113590,0.09,28.08,Pipeline,2025-12-06,2026-02-21,77,7,0,1,31896.072
10892,59,21,14,Americas,Industrial,SMB,Software,49216,0.05,12.6,Pipeline,2023-03-24,2023-05-02,39,3,0,1,6201.216
10893,1438,24,4,APAC,Industrial,SMB,Software,15135,0.17,25.92,Pipeline,2024-11-15,2025-01-18,64,16,0,1,3922.9920000000006
10894,1073,25,9,APAC,Industrial,Enterprise,Consumables,318071,0.28,23.76,Pipeline,2025-12-14,2026-06-28,196,4,1,0,75573.66960000001
10895,1311,9,11,EMEA,Environmental,SMB,Consumables,16963,0.12,12.6,Pipeline,2025-05-07,2025-07-12,66,6,0,1,2137.338
10896,237,12,8,APAC,Diagnostics,Mid-Market,Software,35343,0.34,30.89,Pipeline,2024-03-27,2024-06-12,77,13,1,0,10917.4527
10897,205,5,7,Americas,Life Sciences,Mid-Market,Instruments,96422,0.29,16.63,Pipeline,2024-01-25,2024-05-29,125,15,0,1,16034.9786
10898,451,16,5,APAC,Diagnostics,Mid-Market,Consumables,88283,0.16,15.12,Pipeline,2025-06-02,2025-10-24,144,17,0,1,13348.3896
10899,1282,7,2,Americas,Life Sciences,SMB,Software,12451,0.2,12.6,Pipeline,2024-06-14,2024-08-17,64,8,0,1,1568.826
10900,514,20,7,EMEA,Pharma,Enterprise,Software,137842,0.16,28.08,Pipeline,2025-11-25,2026-06-19,206,7,0,1,38706.0336
10901,850,6,4,APAC,Environmental,Mid-Market,Software,107019,0.24,18.0,Pipeline,2024-09-20,2024-12-12,83,5,0,1,19263.42
10902,819,15,2,Americas,Environmental,Mid-Market,Instruments,107464,0.22,21.6,Pipeline,2025-10-30,2026-02-23,116,9,0,1,23212.224000000002
10903,1296,21,2,Americas,Environmental,Mid-Market,Services,92698,0.22,12.6,Pipeline,2025-09-25,2026-02-20,148,9,0,1,11679.948
10904,883,17,7,Americas,Diagnostics,Enterprise,Software,322085,0.32,23.76,Pipeline,2024-08-07,2024-12-08,123,13,0,1,76527.39600000001
10905,1482,4,6,Americas,Pharma,Enterprise,Services,211198,0.07,18.0,Pipeline,2023-01-23,,196,9,0,1,38015.64
10906,1216,8,2,EMEA,Life Sciences,Mid-Market,Instruments,101033,0.23,21.6,Pipeline,2025-03-16,,134,17,1,0,21823.128000000004
10907,442,9,1,EMEA,Industrial,SMB,Consumables,9166,0.19,12.6,Pipeline,2024-02-03,2024-03-25,51,4,0,1,1154.916
10908,1013,25,1,APAC,Life Sciences,SMB,Consumables,25109,0.07,21.6,Pipeline,2025-04-11,2025-05-29,48,12,0,1,5423.544000000001
10909,1295,24,9,APAC,Environmental,Mid-Market,Instruments,82856,0.16,21.6,Pipeline,2023-07-13,2023-10-06,85,14,0,1,17896.896
10910,846,25,10,APAC,Industrial,SMB,Software,45908,0.27,19.8,Pipeline,2025-01-27,2025-04-12,75,5,1,0,9089.784
10911,644,9,9,EMEA,Pharma,Enterprise,Consumables,496764,0.33,16.63,Pipeline,2024-04-25,2024-09-02,130,19,0,1,82611.8532
10912,626,2,13,APAC,Pharma,Enterprise,Instruments,184667,0.23,18.0,Pipeline,2024-08-04,2025-02-24,204,6,1,0,33240.06
10913,1412,15,8,Americas,Industrial,Mid-Market,Consumables,123655,0.21,25.92,Pipeline,2025-10-14,2026-02-25,134,15,0,1,32051.376000000004
10914,870,8,1,EMEA,Industrial,SMB,Consumables,16849,0.35,23.76,Pipeline,2024-10-23,2024-12-17,55,3,0,1,4003.3224
10915,531,11,15,APAC,Diagnostics,SMB,Software,22966,0.23,18.0,Pipeline,2024-02-02,2024-04-27,85,8,0,1,4133.88
10916,951,11,3,APAC,Life Sciences,Mid-Market,Software,106170,0.3,28.51,Pipeline,2024-12-22,2025-03-16,84,19,0,1,30269.067000000003
10917,1346,5,15,Americas,Life Sciences,Mid-Market,Services,32993,0.1,15.12,Pipeline,2023-05-24,2023-08-22,90,15,0,1,4988.5416000000005
10918,521,9,7,EMEA,Life Sciences,Mid-Market,Software,83996,0.22,15.12,Pipeline,2025-06-01,2025-09-23,114,18,0,1,12700.1952
10919,227,19,1,EMEA,Industrial,SMB,Software,25802,0.22,33.7,Pipeline,2025-11-30,2026-02-18,80,16,0,1,8695.274000000001
10920,1467,12,12,APAC,Pharma,Mid-Market,Software,108748,0.31,30.89,Pipeline,2024-06-16,2024-08-19,64,13,0,1,33592.2572
10921,736,3,3,Americas,Diagnostics,Mid-Market,Instruments,145765,0.11,18.0,Pipeline,2023-06-03,2023-08-30,88,10,1,0,26237.7
10922,743,25,12,APAC,Pharma,Enterprise,Services,432383,0.17,18.0,Pipeline,2023-06-04,2023-11-20,169,6,0,1,77828.94
10923,147,25,11,APAC,Life Sciences,SMB,Instruments,29049,0.22,21.6,Pipeline,2023-06-24,2023-09-11,79,11,0,1,6274.584000000001
10924,162,24,4,APAC,Environmental,SMB,Software,46439,0.33,19.8,Pipeline,2025-07-04,2025-08-21,48,6,0,1,9194.922
10925,541,5,7,Americas,Industrial,Enterprise,Consumables,140650,0.33,13.86,Pipeline,2024-02-29,2024-08-28,181,7,0,1,19494.09
10926,1007,8,8,EMEA,Environmental,Mid-Market,Services,81083,0.28,19.8,Pipeline,2024-03-30,2024-07-25,117,4,0,1,16054.434000000001
10927,411,8,9,EMEA,Life Sciences,SMB,Software,41682,0.1,21.6,Pipeline,2025-06-07,2025-08-22,76,14,0,1,9003.312000000002
10928,1056,24,13,APAC,Pharma,Mid-Market,Consumables,66830,0.09,21.6,Pipeline,2025-04-30,2025-07-30,91,19,0,1,14435.280000000002
10929,841,21,7,Americas,Environmental,SMB,Instruments,31452,0.35,13.86,Pipeline,2024-02-29,2024-04-02,33,3,0,1,4359.2472
10930,1377,9,12,EMEA,Diagnostics,Enterprise,Instruments,202198,0.26,13.86,Pipeline,2024-01-27,2024-06-11,136,6,0,1,28024.6428
10931,1043,19,14,EMEA,Industrial,SMB,Consumables,36897,0.33,25.74,Pipeline,2024-03-07,2024-04-17,41,6,1,0,9497.287799999998
10932,344,5,2,Americas,Life Sciences,Mid-Market,Services,70750,0.14,12.6,Pipeline,2025-07-21,2025-11-11,113,2,0,1,8914.5
10933,1132,13,13,Americas,Life Sciences,SMB,Consumables,38208,0.31,13.86,Pipeline,2024-05-24,2024-07-02,39,8,0,1,5295.6288
10934,937,11,5,APAC,Pharma,SMB,Consumables,45172,0.18,25.92,Pipeline,2023-12-21,2024-03-10,80,15,0,1,11708.582400000001
10935,360,9,11,EMEA,Life Sciences,Mid-Market,Services,148087,0.29,16.63,Pipeline,2025-03-20,2025-06-30,102,16,0,1,24626.8681
10936,1473,4,14,Americas,Diagnostics,Enterprise,Software,224983,0.21,18.0,Pipeline,2025-07-01,2026-02-23,237,2,0,1,40496.939999999995
10937,1343,19,15,EMEA,Environmental,Mid-Market,Instruments,81254,0.19,28.08,Pipeline,2024-02-07,2024-04-21,74,11,1,0,22816.123199999998
10938,1336,15,12,Americas,Industrial,SMB,Consumables,8892,0.34,23.76,Pipeline,2025-04-07,2025-05-17,40,18,1,0,2112.7392
10939,1428,20,3,EMEA,Environmental,SMB,Software,13897,0.12,33.7,Pipeline,2023-12-25,2024-02-04,41,11,1,0,4683.289000000001
10940,637,23,14,APAC,Life Sciences,Mid-Market,Software,123133,0.05,21.6,Pipeline,2023-12-11,2024-03-04,84,6,0,1,26596.728000000003
10941,458,13,4,Americas,Environmental,SMB,Software,16335,0.08,15.12,Pipeline,2025-11-26,2026-01-28,63,8,0,1,2469.852
10942,1386,14,4,EMEA,Environmental,Enterprise,Consumables,229231,0.35,30.89,Pipeline,2025-07-07,2025-11-21,137,16,0,1,70809.4559
10943,15,13,4,Americas,Industrial,Mid-Market,Consumables,131279,0.23,15.12,Pipeline,2023-12-05,2024-04-04,121,3,0,1,19849.3848
10944,419,14,9,EMEA,Pharma,Mid-Market,Services,115619,0.12,28.08,Pipeline,2025-09-01,2026-01-15,136,11,0,1,32465.8152
10945,1143,8,9,EMEA,Industrial,SMB,Instruments,35336,0.28,23.76,Pipeline,2024-09-05,,76,11,0,1,8395.8336
10946,222,9,4,EMEA,Industrial,Mid-Market,Consumables,113103,0.26,13.86,Pipeline,2024-03-02,,125,5,0,1,15676.0758
10947,1129,15,12,Americas,Environmental,SMB,Consumables,38661,0.31,19.8,Pipeline,2023-04-22,2023-06-21,60,6,0,1,7654.878000000001
10948,1048,25,8,APAC,Life Sciences,Enterprise,Instruments,186535,0.1,21.6,Pipeline,2023-11-28,2024-05-23,177,9,0,1,40291.560000000005
10949,730,23,8,APAC,Environmental,Mid-Market,Services,53515,0.15,21.6,Pipeline,2024-05-24,2024-08-28,96,15,1,0,11559.240000000002
10950,30,3,1,Americas,Diagnostics,Mid-Market,Services,88619,0.27,19.8,Pipeline,2024-04-28,2024-07-08,71,7,0,1,17546.562
10951,699,3,1,Americas,Industrial,SMB,Instruments,23947,0.33,19.8,Pipeline,2023-09-20,2023-12-04,75,4,0,1,4741.506
10952,1281,24,11,APAC,Pharma,SMB,Instruments,44006,0.16,18.0,Pipeline,2024-06-05,2024-08-22,78,2,1,0,7921.08
10953,303,22,6,EMEA,Industrial,SMB,Software,15852,0.08,21.6,Pipeline,2023-06-07,2023-07-15,38,13,0,1,3424.0320000000006
10954,634,10,6,Americas,Environmental,Mid-Market,Consumables,134776,0.12,28.08,Pipeline,2024-02-11,2024-06-21,131,17,1,0,37845.1008
10955,985,9,12,EMEA,Life Sciences,Mid-Market,Consumables,30710,0.26,13.86,Pipeline,2024-01-22,2024-05-12,111,8,0,1,4256.406
10956,1098,1,8,APAC,Environmental,SMB,Software,30544,0.17,18.0,Pipeline,2023-08-06,2023-10-20,75,7,0,1,5497.92
10957,1326,25,3,APAC,Industrial,Mid-Market,Services,31957,0.15,21.6,Pipeline,2023-10-21,2024-02-08,110,7,0,1,6902.712
10958,145,13,10,Americas,Pharma,Enterprise,Instruments,279096,0.31,16.63,Pipeline,2024-07-29,2025-03-15,229,16,1,0,46413.6648
10959,597,6,14,APAC,Environmental,Enterprise,Software,298889,0.21,21.6,Pipeline,2025-02-16,2025-10-09,235,11,1,0,64560.024000000005
10960,975,13,10,Americas,Pharma,SMB,Instruments,27840,0.14,12.6,Pipeline,2024-03-05,2024-04-14,40,10,0,1,3507.84
10961,1298,18,4,EMEA,Environmental,Mid-Market,Software,101416,0.17,15.12,Pipeline,2025-10-16,2026-02-26,133,9,0,1,15334.0992
10962,10,8,13,EMEA,Pharma,SMB,Services,24184,0.22,18.0,Pipeline,2025-08-27,2025-11-17,82,8,0,1,4353.12
10963,211,7,5,Americas,Environmental,Mid-Market,Services,53025,0.35,13.86,Pipeline,2024-01-15,2024-04-03,79,3,0,1,7349.265
10964,1057,25,2,APAC,Diagnostics,SMB,Software,45967,0.31,19.8,Pipeline,2024-03-26,2024-05-26,61,5,0,1,9101.466
10965,1272,12,11,APAC,Pharma,Mid-Market,Software,75632,0.21,28.08,Pipeline,2025-04-29,2025-08-27,120,12,0,1,21237.4656
10966,168,8,3,EMEA,Industrial,Mid-Market,Consumables,34634,0.18,21.6,Pipeline,2025-01-14,2025-06-10,147,19,1,0,7480.944000000001
10967,508,24,1,APAC,Life Sciences,SMB,Consumables,32256,0.15,21.6,Pipeline,2025-10-31,2025-12-12,42,10,0,1,6967.296000000001
10968,742,17,6,Americas,Industrial,Mid-Market,Instruments,47746,0.22,18.0,Pipeline,2025-05-21,,149,7,0,1,8594.279999999999
10969,1477,4,6,Americas,Life Sciences,SMB,Software,46601,0.11,21.6,Pipeline,2024-09-18,2024-11-07,50,13,0,1,10065.816
10970,901,9,14,EMEA,Industrial,Enterprise,Services,288420,0.23,15.12,Pipeline,2024-02-01,2024-06-03,123,19,0,1,43609.104
10971,1295,3,11,Americas,Environmental,Mid-Market,Consumables,92302,0.23,21.6,Pipeline,2025-12-22,2026-05-20,149,8,0,1,19937.232000000004
10972,847,8,14,EMEA,Pharma,Mid-Market,Services,123905,0.21,18.0,Pipeline,2024-07-26,2024-11-04,101,4,0,1,22302.899999999998
10973,69,14,15,EMEA,Life Sciences,SMB,Consumables,22220,0.13,28.08,Pipeline,2024-11-19,2024-12-29,40,5,0,1,6239.376
10974,989,14,4,EMEA,Environmental,Enterprise,Consumables,379672,0.27,25.74,Pipeline,2025-02-13,2025-07-15,152,6,0,1,97727.57279999998
10975,203,10,11,Americas,Industrial,SMB,Software,40499,0.26,25.74,Pipeline,2025-02-08,2025-04-21,72,5,0,1,10424.442599999998
10976,653,21,1,Americas,Life Sciences,SMB,Consumables,14360,0.1,12.6,Pipeline,2025-02-16,2025-03-20,32,3,0,1,1809.36
10977,846,6,9,APAC,Industrial,SMB,Services,41759,0.3,23.76,Pipeline,2023-03-12,2023-06-06,86,16,0,1,9921.938400000001
10978,689,14,14,EMEA,Environmental,SMB,Instruments,26627,0.33,25.74,Pipeline,2023-07-02,2023-08-31,60,10,1,0,6853.789799999999
10979,1251,17,14,Americas,Industrial,Mid-Market,Software,104382,0.15,21.6,Pipeline,2025-06-02,2025-09-08,98,18,0,1,22546.512000000002
10980,1007,13,1,Americas,Environmental,Mid-Market,Instruments,106567,0.34,13.86,Pipeline,2024-04-29,2024-08-23,116,4,0,1,14770.1862
10981,619,25,1,APAC,Pharma,Enterprise,Services,491392,0.29,28.51,Pipeline,2025-11-04,2026-05-15,192,19,1,0,140095.8592
10982,458,23,14,APAC,Environmental,SMB,Services,28757,0.33,23.76,Pipeline,2024-04-13,2024-05-22,39,15,0,1,6832.6632
10983,139,12,1,APAC,Diagnostics,SMB,Instruments,21236,0.15,33.7,Pipeline,2023-10-24,2024-01-06,74,15,0,1,7156.532
